ckpt_num,seed_num,alpha,hand_x,hand_y,hand_z,obj_x,obj_y,obj_z,label
10,42,0.0,0.006152351852506399,0.6001898050308228,0.19430117309093475,-0.08055476099252701,0.6676119565963745,0.02999509498476982,start
10,42,1.0,0.12,0.7,0.05,0.12,0.7,0.02,goal
10,42,0.3,0.12777778506278992,0.8999999761581421,0.17888888716697693,-0.11666666716337204,0.699999988079071,0.1366666704416275,interp
10,42,0.5,0.06666667014360428,0.699999988079071,0.11555555462837219,0.06666667014360428,0.7333333492279053,0.031111111864447594,interp
10,42,0.7,0.12777778506278992,0.7333333492279053,0.052222222089767456,0.12777778506278992,0.699999988079071,0.009999999776482582,interp
